class;location;faceDirection;speed;senseRadius;energy
Being;(103.20156185429698, 323.28805624183235);(0.8642014698303123, -0.503145922713409);3.961064661523746;9.912279338157521;5.888458949967182
Being;(543.8444768549875, 211.85036293890224);(0.7210066300171616, 0.6929281632833924);4.34857283027388;12.904256524364484;9.493159079468557
Being;(420.84636093094866, 527.1247211330033);(0.987098950267823, -0.16011140615259686);2.6404135517643392;9.326554499128328;1.3200706724968172
Being;(140.87669815873807, 267.0889847330963);(-0.6806140647263645, -0.7326421328975395);3.138471416720095;11.673624358658541;10.271594435394137
Being;(421.3803936591975, 322.67185224683504);(0.9962143140979739, -0.08693123941543231);2.1829208533503413;9.83288147650228;7.644872645793312
Being;(537.6937861997557, 531.6014700676542);(0.7268948025253475, 0.6867488231235901);4.201986115527614;15.714665877270203;7.162889743369977
Being;(99.45627344464874, 108.5016265465159);(0.38424428279937356, -0.9232314613010083);2.359387726568082;14.168641321895977;1.7646807292380702
Being;(430.6197036961071, 81.1349937105236);(-0.8878931217991549, -0.4600497845470106);2.972451271068752;12.43287637092783;13.201063031784185
Being;(162.60347652413378, 411.2731297552503);(-0.5765519060114714, -0.8170605238747858);3.389127517848664;10.007558885328734;10.56669449255213
Being;(186.24274944816943, 113.77646957430596);(0.604908613061697, 0.796294901304645);3.2181215093392135;12.034150438280154;1.885094769206339
Being;(93.26057292977447, 325.8551233784677);(-0.9307700803403999, -0.3656050567800252);2.3465152916871683;9.610667971229013;5.103734785833564
Being;(373.85638657085815, 397.41967556715105);(-0.45197288402186947, 0.8920316766286687);3.535188810139521;14.740031028754752;11.08792363526943
Being;(225.10208039631596, 357.63092500008776);(0.6018442617751539, 0.7986134763252623);2.418770143224658;7.16511362769502;7.371080333812083
Being;(159.64774782891715, 476.5066913531298);(0.7356596803948936, -0.6773513376684829);2.5433710621961634;10.650992507488684;13.854183574664455
Being;(528.7791989112338, 149.1313169948534);(-0.5847662936792762, 0.811201813223197);2.407594459583517;11.32843360845049;12.117615413864678
Being;(109.6037047437137, 97.78069487553054);(-0.9874768747005905, 0.15776381692756494);2.8127976278417317;10.576950219561354;6.115107192012864
Being;(466.09498126033714, 140.46331199149824);(0.19056651704904448, -0.9816742853817636);3.2525610320378107;13.053306836593851;10.835673327172564
Being;(266.77977334308963, 260.177919740182);(-0.8770545012845831, -0.48039088436027927);3.014876467656518;9.361221267732368;8.100182417136798
Being;(246.71777217657635, 493.3572623081643);(0.12112965303881008, -0.9926366944429859);3.8031749753765576;10.863380313041212;10.912080118974604
Being;(381.9935508483104, 18.478515406345274);(0.960377388410504, -0.27870283785749256);2.4500051932432987;6.126342064047947;9.530378972035138
Being;(125.14625346898487, 576.5309133377613);(0.16472239450052603, 0.9863399681397956);3.26750823620838;13.403450016188229;5.787933327828177
Being;(146.90034836345006, 167.0829766456751);(-0.3524982636608858, -0.9358124673865275);3.1807677612533185;11.709644855041903;2.8913563426231113
Being;(349.58354750945335, 160.46938085794784);(0.6524117244311513, 0.7578647252806874);3.6251622093648366;19.916488382082107;7.559606117317177
Being;(542.3096149598358, 157.3093583599042);(-0.6087545519028956, -0.7933586172327775);2.9997726048412607;12.679207956406684;2.2706402929191776
Being;(474.07884832321884, 569.5554212216438);(0.9793773169584431, 0.20203977585436367);3.142359392781437;11.126772485474453;11.66858975457429
Being;(430.65805297985605, 533.8275640090822);(0.7509602811307393, 0.6603473753745381);2.6115873420583635;6.471782442009338;4.5312458365943264
Being;(537.8302409782855, 101.37919173664997);(-0.49247479203685124, 0.8703267083160554);3.2557986753258645;16.37492920946179;12.00676037456541
Being;(470.6074486332888, 187.9051500414615);(0.9980015593622752, -0.06318929901864112);2.1240623436359924;9.895585365758592;4.8326792731448975
Being;(299.6048850143467, 383.4492035407349);(0.9914974363581652, 0.13012622216596478);4.391949271370257;16.008999023747858;9.722468688278013
Being;(335.652366262627, 458.8220830867151);(0.6538317560450386, 0.7566399637787189);2.242638879259642;7.6815655355122505;6.790433083977449
Being;(25.032232335934303, 349.5866086980767);(0.9176768861560897, -0.3973274878672042);2.635506258826279;10.187769495596685;6.481190085809423
Being;(218.17042058825118, 213.31812565206658);(0.9536220392409223, -0.3010066548666071);4.449753853440451;15.794619543790624;8.499791956439598
Being;(138.8890349341201, 523.6677806142351);(0.28694438133298406, -0.9579472438612844);2.876692833345706;9.040772668372833;12.758468775771975
Being;(136.07741213051906, 16.79097106734364);(-0.3238792131189802, -0.946098438487999);2.641107671506366;7.504526781296043;11.834710012351115
Being;(26.321898378345203, 137.96524650408216);(-0.9516006450721896, -0.30733729402432214);2.6017444760793893;13.569865269831666;10.297423738358683
Being;(391.989017110673, 512.5288114094631);(-0.43349931867536934, -0.9011538940203225);4.3569327960061734;18.3139421686522;4.586278136463008
Being;(247.80676758393113, 360.208523178448);(-0.2447367825762092, -0.9695895560773359);3.20969719593119;15.05387242521935;16.45430136231857
Being;(182.96385439820654, 291.1160370826317);(0.6191951640130376, 0.7852371290653973);4.295349812079276;14.291083037344931;9.175463968920287
Being;(556.2370146034334, 574.1426726365141);(0.37077342851326617, -0.9287233520852793);2.344994061734213;9.739427466920851;6.797674559951634
Being;(317.6191004781265, 277.70760892165805);(0.5689524573379646, -0.8223704161076634);3.2301815181517126;19.737401035902334;15.31070228626401
Being;(559.8348938375717, 509.7829252619899);(-0.8861107800201588, -0.46347350035580875);1.9627722813382993;8.019969712031466;5.232944347621261
Being;(219.0827976743255, 381.015330676594);(-0.4357421881276196, 0.9000715224279424);2.857301068225143;9.722491327073406;14.174324514452836
Being;(556.9247689919677, 549.8260579605648);(-0.9532771521007466, 0.3020971222681373);3.388633444758705;13.173933398823785;5.046403312167521
Being;(371.6707048286751, 279.04097116474645);(-0.9750828590067855, -0.2218409747345);2.63650272438276;12.658350694867307;5.620914262457548
Being;(559.3354924985259, 325.9893739257014);(0.9999979920147023, 0.0020039876654740956);3.3039020119643676;8.734872020731634;4.466097483118704
Being;(272.11524451854274, 356.0853729108707);(0.9818203410169386, -0.1898125864250903);2.808372285221882;8.7190512604051;6.580893460970387
Being;(123.7869389164149, 569.799231873374);(-0.3762345398042183, 0.9265244578845763);2.7608027616362474;12.134865576905877;6.313462944211826
Being;(295.180467554934, 54.68214014262768);(-0.7410003962194931, 0.6715045888171981);2.539322192284607;8.933229782418993;8.265120594660612
Being;(397.63987419249065, 102.87792092113257);(0.9932117987859982, -0.11631991554450938);3.2755288553212583;11.627899420016002;5.181369237803913
Being;(117.63656441524533, 105.1353715825547);(0.9033922827673969, 0.4288150923606951);2.7954658471817937;15.80563055823972;12.424096501420857
Being;(150.4441280591736, 341.3320845822162);(0.110969944403759, -0.99382376276633);2.5709403655469365;10.875870912368661;12.292883808977688
Being;(173.22212134794137, 208.76629205528548);(-0.9778013362942414, 0.2095341183225206);4.076298512763635;15.844088153782248;8.246179017640248
Being;(179.4350408794785, 106.21174086957406);(0.5361887652782295, 0.8440981032968903);2.375604199563941;7.010915048484741;9.34086709230268
Being;(482.4908912054791, 340.83022385603647);(-0.9971014363120415, -0.07608367567661233);1.7817455131306752;10.175829558265036;13.604202484067828
Being;(504.3588582912278, 290.0887078648974);(0.8803667405863613, -0.47429358215070394);2.6347071490896106;8.444160416383099;7.8605568294841355
Being;(118.2222020713278, 378.9198893562216);(-0.9988855509007487, -0.04719805294403407);1.8535931517231226;11.510292590768755;12.504360346926962
Being;(426.79089702806675, 564.8541748664119);(0.5324978887592879, 0.8464313312176606);2.3294615032901747;8.808016697728418;2.8560047590261224
Being;(308.74612243676546, 260.8263117967589);(-0.2393697506796587, -0.970928484729724);3.0368741932756516;12.436767007743246;5.163831621101512
Being;(354.79347047729055, 186.29365335617248);(-0.9398066559633342, -0.34170667158692597);3.0328421419907783;8.271550620785629;13.65436877202147
Being;(152.17775144576692, 387.5995965598508);(0.9886014142043326, -0.15055644733186835);2.782168241783813;7.196968391083281;10.127732259810024
Being;(21.637345953118547, 220.15919839499966);(0.5360559992909316, -0.8441824243753246);2.069585832648761;10.469212054784506;8.712593130288928
Being;(350.2206598791944, 507.5532667162328);(0.18764998035124317, 0.982235961912502);2.698340576377966;10.873812725547534;10.557484340803377
Being;(453.2783190471685, 530.0943672799253);(-0.11596701978065163, 0.9932530645929033);2.295191164832259;9.296516502449766;8.993938881734163
Being;(284.287170546609, 242.59955411400136);(0.020217430535866773, -0.9997956068629865);3.7498556135436467;11.432971548284883;4.792837466800119
Being;(293.5130700017783, 298.12481559526594);(-0.9934865425122433, 0.11394950569032132);2.860111194911703;12.169238606100931;2.428278827628166
Being;(38.316972419391206, 485.3595887236417);(-0.7757945137672639, 0.6309856356594932);1.5771996345950077;8.017390547001176;10.970318977510207
Being;(509.70548065609546, 37.25453922394204);(-0.9910162396723184, 0.13374158928971144);3.304896561781045;17.891457188528722;2.117307792445575
Being;(179.1822027967631, 277.9219660607233);(0.5392307909949904, 0.842158033888484);2.416923509535605;10.786016301150429;5.493084486059565
Being;(36.407993526332845, 525.6713139625945);(-0.6589245770718356, -0.7522090146566329);3.1931803925263473;13.426026501619313;0.7696456619546497
Being;(222.20412562756957, 434.37194666150447);(0.4082932907775123, -0.9128508030921975);3.3042346996514187;6.224439898960267;12.921670376504464
Being;(312.35304263781376, 297.96091027421386);(-0.9618503211382124, -0.2735762411583243);3.7607650391886303;17.615334497041257;8.998644931429359
Being;(129.97264185601705, 396.72301808857196);(-0.17322681054093123, -0.9848819584649809);3.825828697317198;15.20857479995353;3.836600088496631
Being;(62.781811871673725, 122.83322649415852);(-0.6735125714425418, -0.7391757680747216);2.056844339616682;10.12853562648375;1.9692924941057683
Being;(103.48928139557395, 315.267164169213);(0.8374204000673724, -0.5465593046971223);2.1534102337463743;11.184518320810202;4.324483152812126
Being;(396.53147734097854, 113.65469530670964);(-0.9179136413279361, -0.3967802251424446);3.0913431918072027;18.99545897632416;14.840291445035186
Being;(306.03375990391646, 43.205929864769764);(0.691391343523951, 0.7224804565523872);2.4395501103886574;9.142146051690187;10.69244883851972
Being;(411.38373168399664, 413.44470664163197);(-0.9834913155882617, 0.18095533195369);2.668857914925395;8.849591734693426;12.44011026072507
Being;(193.91141420928926, 69.43850114115186);(-0.6778383729855366, 0.7352109493936556);2.5137864659018136;8.103975726164567;14.37370782215788
Being;(508.4525214653036, 391.97098198801666);(-0.9377434838734264, -0.3473286029870401);2.7619718034531715;9.124111608754301;10.561520857207194
Being;(135.5774345989172, 351.55651881143996);(0.7306127089182535, 0.6827921129942345);3.354358949885422;7.899444069323226;5.823599038281745
Being;(509.31827524361887, 134.58443527390924);(0.8417997019258538, -0.5397900164300408);1.7227132760582284;7.874987888943445;6.137012292645995
Being;(269.8429716874573, 163.27028196686015);(-0.9583634535067056, -0.28555120553536545);2.0629796126993067;8.177001899782779;11.86059991381244
Being;(56.43809014954744, 212.54641694154986);(-0.559191782582551, -0.8290383286025738);2.9274344690998317;8.101157759817491;6.6550882394256
Being;(586.646159267746, 560.8903268415908);(0.612107930948488, 0.7907742287593604);3.2453327762170177;10.845522096263021;5.17624663890312
Being;(64.70054581952873, 304.3714363679837);(-0.7066201850285428, -0.7075930427231657);2.478011842471581;9.258843898750603;14.653112401535239
Being;(468.1718694287733, 172.30382615177209);(-0.2697486844988353, 0.9629307593026343);1.769757369269478;7.669671195495504;7.10123534293799
Being;(69.42806143303726, 459.35992270080015);(-1.2038508021934607E-4, -0.9999999927537162);2.835774043434206;7.325402472054686;6.893022543847383
Being;(431.8733717231426, 296.27469071222595);(0.47167462368522295, -0.8817726744299823);3.04882838483769;11.66463017309675;10.775498310866583
Being;(390.14381347676425, 40.176514034845816);(-0.7179426816626134, 0.6961022237050355);2.755961503215053;12.59009394469404;3.122493037110966
Being;(328.29586145360497, 67.43220552078391);(0.997605376826397, -0.06916293897068213);2.437920358828317;13.458323304045152;1.084480643224873
Being;(363.63792915637936, 279.73203149463023);(-0.9673180664062896, 0.2535660829133048);1.8164204401182122;10.420610090764972;8.236815866592679
Being;(557.496175793467, 576.7116657410023);(-0.9346024981162079, -0.3556939281389883);2.583335613997078;10.196661150010145;4.18104144309062
Being;(79.3342368420813, 466.43255176649194);(0.8633509988749849, 0.5046038572400787);3.1023993284374307;8.268604923108294;7.715803232590435
Being;(530.286819346726, 474.9636958930771);(-0.7369504829717007, -0.6759467328479197);2.5179108189249897;9.002512352508655;5.855437439329828
Being;(550.5951511024166, 469.5135596918998);(-0.8238076842964283, -0.5668693846858871);3.4752892368484227;8.742899051843736;15.347725560023761
Being;(585.8223230438474, 394.5790948196646);(-0.9967937842037796, 0.08001344744921739);4.166640057176618;13.275677930223216;14.073206204678778
Being;(309.9539502876222, 223.80785947321755);(-0.9794904449166606, 0.20149061595261095);3.7339564040953275;11.332745466034188;10.54878811839936
Being;(78.47582506617044, 222.68328930411027);(-0.2791324929401734, 0.9602525976976078);3.0848897466433542;12.898041335277332;5.074994854577839
Being;(367.7431911994036, 97.67647598971601);(0.5211500905026152, -0.8534650450774864);2.206449660719701;5.8792842590680365;7.6353012757007255
Being;(24.46006785265698, 25.305155432819085);(-0.2502686047295972, -0.9681764433648965);2.9718397667944316;15.398657669794797;10.489209633601801
Being;(134.69852990989628, 505.0964894947763);(-0.9802545462159952, -0.1977397901861776);2.7850374472930466;14.286143063965266;7.280842281063888
Being;(437.4969511205114, 363.9246647902714);(0.7951070697314774, -0.6064690821987742);1.7740578997917036;7.973461449032665;17.725266865220377
Being;(147.11984638305827, 354.8096467724372);(0.36539752118101676, 0.9308515732998298);3.1315244738180246;11.03490040696348;5.730968516687482
Being;(158.588704622055, 582.1759807408101);(0.2718062563612037, 0.9623519932971031);2.791984887500898;7.132560670631912;7.20924413352345
Being;(560.1914154738439, 453.9627964515842);(-0.9592605047067313, 0.28252306827901225);5.0094865051689705;16.83040218985072;8.64803271055431
Being;(338.94812987883984, 64.92399045616236);(-0.16369389764004533, 0.9865111798025455);2.9812539100461617;11.129612903862313;2.2356621030467014
Being;(281.9604017707279, 566.8812166481878);(-0.9753906683352125, -0.22048365954099086);2.635822802767127;11.56021895495948;11.981717948877822
Being;(111.75111302758714, 418.12910754478713);(0.9891635702204209, 0.14681768064095851);2.1689343890805644;7.70508327205278;2.4832767727374003
Being;(17.3124788843342, 389.4518607203627);(0.8186602588187859, -0.5742781387365867);2.650461544777162;11.588311180447047;8.901982872926858
Being;(265.8751485114966, 173.927626613049);(0.9310462435945009, 0.3649012089436936);2.049028948082278;9.136222190142192;3.279663238612386
Being;(130.3546771279519, 105.69858621873684);(0.4073656479465987, 0.9132651470810916);3.5467494450716766;9.785408588414706;13.829124139639596
Being;(116.79852634486919, 306.8956142476651);(-0.9996098979821233, 0.02792940844645667);2.736235412255208;9.999782172785022;1.452407574609702
Being;(295.49978045378487, 582.6974521211254);(0.9974372116250646, -0.07154724918273243);2.3968577951545087;12.870330300774246;10.041799274521246
Being;(457.0549135721874, 486.7438444655623);(0.7512929861013317, 0.6599688242901662);2.243073942820248;6.727772716040612;14.731850310208985
Being;(110.82533511236652, 393.78271724215614);(0.582668161208005, -0.8127101659967606);2.714288600392917;8.340559484973221;10.455219599635228
Being;(62.07585540857746, 53.87549458263585);(-0.49552442743377145, 0.8685940028669511);1.8574393293787805;10.807395425938994;8.42208062246076
Being;(276.85894761847504, 478.4774067406203);(0.31106001296427443, -0.9503902715909215);2.8629262751153735;8.489258693163816;11.180949882675657
Being;(569.7553228418178, 371.3850861645347);(0.6736205148522714, 0.7390773991742413);1.7327205047171839;8.945421729835736;12.243350120620924
Being;(162.94375110269817, 553.9453997526574);(-0.997648659729677, -0.06853576978176516);3.43433954914156;10.4796526384866;7.5941827045533605
Being;(230.00757581210942, 264.1826586035699);(-0.9860735588177588, 0.16630976098978692);2.9410683558571153;17.324313521267307;16.38390906613221
Being;(560.7757966182313, 250.38833662587632);(0.9961178147473699, -0.08803010361759499);3.425850672992052;9.613603521242773;11.495048761640117
Being;(488.1972435562729, 590.505972634034);(0.4966663827957674, -0.8679415327086085);2.726511379185932;8.962194946290836;5.936843397035561
Being;(327.89125416710823, 388.25938130913994);(0.8571554657913799, -0.5150577709965772);3.1141804826798185;9.294140734905907;3.2152567256313027
Being;(158.7322699755, 60.42213951836004);(0.8473208239027247, 0.5310813698302811);1.9208034247305883;9.975969872523113;16.730111753215965
Being;(413.811269083031, 509.23313403380814);(-0.08610800751278955, -0.9962858079096467);3.0933224216599053;10.874978679125613;8.434470230006253
Being;(367.99941092120997, 580.4531790055577);(0.13566439527081262, 0.9907548495242425);2.7532274001177575;10.126072091074436;8.416463767174932
Being;(73.49259887570317, 46.540751545595874);(0.03459357950564331, -0.9994014630052263);4.088890528499585;16.100570244553204;6.021808512240838
Being;(463.73349941648803, 157.6966798249628);(0.749404875293518, 0.6621120244235915);2.893915265145377;23.79509071282888;10.924993565107332
Being;(523.5936024500979, 350.2001723384557);(-0.9896075325492005, 0.14379475484830043);3.6158460147986;12.79945697391304;10.26195264899043
Being;(572.0247578063552, 132.4066866950003);(0.8136925106075924, 0.5812955342862297);4.0152030083423975;12.861291585118202;1.6521872619588858
Being;(336.49025911302317, 320.15397877509355);(0.21860188011106987, 0.9758141308732445);2.9120908692460805;9.34543836547397;14.363034182641364
Being;(273.4075540824287, 440.12831844762985);(0.03459902028965039, -0.9994012746614828);3.4098026746264476;12.115296325268506;4.983503405997099
Being;(96.15881257662645, 487.19184661400124);(-0.5690515428717736, 0.8223018554978784);2.665519599279695;7.222008181873484;1.4147163306906383
Being;(517.0614811684048, 281.627328073427);(-0.7464994389674956, -0.6653860440535361);2.115648368792828;10.141059537688708;12.671495455794082
Being;(585.6641628626926, 503.72506659709944);(-0.08350968017565123, 0.996506966015271);3.2846765917577745;7.48932948157793;3.8329971770256543
Being;(445.32946099741486, 484.89414377512696);(-0.9987470276328345, 0.05004372882368037);2.4255286887392513;8.246310134140202;11.203039817071824
Being;(59.0029986231983, 460.94994543485456);(-0.9549784091694219, -0.2966753073989143);4.070129274822924;14.94641381790134;11.867170055499589
Being;(38.267450452659915, 226.13953560728982);(-0.5323362583206342, -0.8465329929052895);4.5785090255839656;20.840776584637744;9.932474645388462
Being;(271.2117003104284, 206.90263396974575);(-0.2521876848649738, -0.9676783409803305);2.5968164176557837;5.719567089997123;0.6071177165266801
Being;(78.71156664181856, 445.610986960469);(-0.9052160802332746, 0.42495158322696674);2.3673596738547698;7.994274835068289;8.761346497743556
Being;(538.1337503955266, 473.88396066429493);(0.8342147596937568, -0.5514396927217767);2.762645333015314;12.087228132118323;5.634139429837099
Being;(168.13859010102124, 531.7707342396062);(0.199363541075096, 0.9799255984461261);3.0641079729239937;8.974837938345802;2.245579542895513
Being;(59.55335773134411, 464.46754732693637);(0.805148601678812, -0.5930731229913001);3.6112177390480062;12.424438166403299;1.8176510119278089
Being;(332.68820770362, 303.2681871111174);(-0.500972849825281, -0.8654629996354184);2.4315646516585123;12.181829494458743;4.066203122118307
Being;(554.3445033289262, 134.34813344973355);(-0.7591490643880505, 0.6509168134552583);3.4899801453914674;15.278415411705051;6.765660278937759
Being;(513.3088638721465, 425.00447231706715);(0.8410670879607467, 0.5409308214080887);2.807415942940859;11.486429401230227;3.3918715552534033
Being;(528.7139957930661, 347.74083367658574);(-0.6559620775736584, 0.7547938478718873);1.9680492727645111;9.709483273047294;3.946184107183169
Being;(187.77512847993737, 554.8559077679572);(-0.9465456929811565, 0.322569761600219);2.7836221499933598;6.420533334248471;6.346279972550646
Being;(518.8697894386228, 90.39844819202654);(-0.6651898725232921, -0.7466742485799591);2.7596106162101566;8.851313839811436;13.952251042381139
Being;(538.3083746201763, 228.059060172864);(0.9978054321083368, 0.06621419526880282);2.916160861740518;10.973779428453907;10.971333891195126
Being;(389.93978564620033, 581.2531331689768);(0.42670178522788577, -0.9043923852417904);4.158684002467516;13.397338044223606;12.261654655309329
Being;(165.59675787787015, 580.0728940306572);(-0.5233834790243883, -0.8520972561182953);2.941684121501228;11.663854483959536;11.823961804873798
Being;(284.4650698704321, 210.80714757243254);(-0.5398681458941648, -0.8417495975934868);2.8250216166905164;8.962874362184957;7.581094444074747
Being;(274.30922113371304, 459.2143231404885);(0.9586608877761996, -0.28455105385176255);3.6451141826484705;18.882219466668346;14.114860853383085
Being;(378.5528717580622, 106.3123499292529);(0.44685816018198804, -0.894604820397682);2.2844621584128015;7.878149220482632;10.426952120590066
Being;(308.0828235018043, 465.3584939706633);(0.9995790700614136, 0.02901176821842587);2.7691730816773106;6.26141924050011;10.118554659034556
Being;(429.4798385658902, 246.5775278799586);(0.8159206565843804, -0.5781638886673169);3.126316774428229;15.264904333587765;14.313976327192123
Being;(409.478771694516, 127.38503161667279);(0.47479505602681266, -0.8800963894781616);2.6006702879685024;8.46105493098386;0.6410426871906872
Being;(362.3408704223695, 443.7846109068652);(-0.6121221823121541, 0.7907631971212405);2.127568920210767;4.860620166148219;5.481626956566563
Being;(407.19530586350226, 79.01778275922999);(0.7026017976703848, 0.7115832445401901);2.318654450335016;14.178384995147981;9.779160110328068
Being;(412.003289760678, 152.25282121555864);(0.08154395604369727, 0.9966697463215904);4.352585654467467;11.160764810790843;3.573793420614212
Being;(555.4765171664009, 82.05925861495543);(0.13588814680672687, -0.9907241854105681);2.20029218656793;10.708115899665401;3.960574549573033
Being;(536.6354269704512, 47.46343546125535);(-0.6230346971406934, -0.7821941997731794);3.157587118403181;9.72371253992164;0.8905708792526058
Being;(322.7117341434296, 51.555320419946334);(-0.23087281293461975, -0.9729839383297424);3.2510722127496536;12.6308940693377;9.83283822497129
Being;(535.6970315950402, 200.079927689262);(0.9956230359924692, -0.09345999251625572);3.7413566776069582;17.825241887444744;5.719239758004457
Being;(56.94454653387796, 491.0500389953737);(0.058448180722493345, 0.9982904437939044);2.992514247513716;8.740846401867426;4.547126778861269
Being;(182.58722779502622, 456.1327288292572);(-0.9810591675076081, -0.19370831125503904);3.7786234525448674;8.747113626860958;4.190700413189159
Being;(32.89073867354299, 527.7171177521886);(-0.6703567729293577, -0.7420389457351533);2.589678196661255;8.734091479640702;11.519125605083218
Being;(526.0290034668217, 358.5905560360499);(-0.059081558707229385, -0.9982531589835939);3.207695714575185;11.072951548709293;12.245459062048946
Being;(552.3972600985471, 441.19712786034637);(0.004113486883027728, 0.9999915395770422);1.781707895359724;9.656143726010487;2.529848746559259
Being;(238.4399082836163, 508.3591819076112);(-0.44029373796060506, -0.8978537878255446);3.683586799545818;13.443047162534858;2.5928666209022384
Being;(114.62560049301953, 221.34005221582993);(0.9806157079529527, -0.19594089240362567);3.5735549352210363;12.565282924836064;4.749593134497295
Being;(62.69289790800761, 359.67851586312986);(-0.06158079788067339, -0.99810210165713);1.6788156914039045;9.78310509390947;8.748265638917296
Being;(357.2243290006677, 373.50264765672785);(-0.9323931068001845, 0.36144583880783554);2.9038416191992087;8.688492264694318;6.19891629191888
Being;(97.44875598620821, 516.329943374241);(-0.4362739199220333, 0.8998139067584272);2.587635135432191;11.116643982455603;10.177805596426303
Being;(527.3536205115038, 316.00949749525984);(0.999752292700062, -0.02225653254596079);2.9383927335896494;12.025717117583177;4.645150167435502
Being;(184.12055774395031, 568.443743677159);(0.9001422693742405, 0.43559602257802144);4.401465807724529;12.58004663783561;5.22586602857809
Being;(571.122657802596, 352.5430802341676);(-0.2723032956624337, 0.9622114711285547);2.717696811551329;9.733704815609974;9.850270815348951
Being;(394.2863431990973, 89.26911619602527);(0.9999150596091106, -0.013033555420876551);3.1338583327694463;13.76994100829352;9.169654491711665
Being;(178.17352613921844, 438.0081652782038);(-0.7471584690789361, 0.6646459373859293);2.6987608903431304;7.662870805793042;9.089702740115609
Being;(546.201504012609, 114.66726710862463);(0.9334985213225949, -0.3585812469839001);2.5955899115871577;9.103128964826379;6.9947048843082
Being;(559.4039275427496, 445.1972612323878);(0.07973058059996739, 0.9968164497625387);3.095843802779122;13.544630337896141;7.017114112641127
Being;(76.4824828381788, 319.84900553381436);(0.7387996887347679, 0.67392508480202);2.398794610110041;7.864041346574115;2.5763698681035465
Being;(86.36161091398378, 19.075364215558707);(-0.9251974951260561, 0.37948596154860775);4.333052220596688;15.06113507804925;3.6664209445999165
Being;(275.64903955588136, 260.9680461629262);(-0.2881838230413155, 0.9575751062644079);2.8718809544499955;10.576836789290475;2.3563931864130314
Being;(514.2218997022011, 264.4904409517991);(0.2210428773420518, -0.9752640905807753);2.015602156703799;9.064463679734654;7.972933514125707
Being;(394.4908926226621, 261.7608974562234);(-0.6860892775124593, -0.7275173560008256);3.1485948292553716;11.221133718411831;5.538057968147154
Being;(185.92634124411654, 556.948458060895);(0.5595758758822847, -0.8287791256604946);2.7214356761557403;9.804778036763137;4.100434091370914
Being;(415.8470655105697, 328.0881163670977);(-0.9886374267656326, 0.15031978711476604);1.737516055090672;9.82252464871824;5.742859223199071
Being;(441.1937835060808, 312.75788459176255);(0.4448001649910378, 0.8956298416332192);2.6090427168395385;9.096769333853729;4.067981344638644
Being;(47.1270905237727, 350.22221650424626);(-0.9965476951353588, 0.08302223389191558);2.3894585598106235;7.33235044936579;14.909977733064512
Being;(542.4165727138517, 468.4970294528057);(0.7957368427707928, 0.6056425324043636);2.3389382918047117;10.554114111679711;9.288279274968614
Being;(323.5002336745411, 6.1627145592811425);(0.2103713785576106, -0.9776215438930193);2.249649275050899;8.04587839088523;6.31677561896651
Being;(45.45954393713515, 239.46741693822244);(0.6327169961426907, 0.7743831111227634);3.241226096803382;7.652207946086803;17.625173140921987
Being;(437.32555559318314, 542.9761554472636);(-0.9012255951921295, -0.43335023545694745);1.689193675752003;9.548244888735072;6.217487533333741
Being;(67.98224732511403, 98.17551496782544);(-0.8605675194907708, -0.509336376471877);2.3116641213636493;10.128376841001463;2.668821641413706
Being;(97.73916792607078, 413.4116835216482);(-0.22744885886729427, 0.9737900269565126);2.3382558696671936;11.194809221477655;5.94953578474431
Being;(525.5990011003455, 351.32515495155315);(0.928977041281641, 0.3701373485229613);3.3150156791693264;9.908290312196614;10.10767246882456
Being;(362.21644911373807, 532.0109716390965);(0.7704661592049116, 0.6374808997295776);3.009427420687323;14.084100655809506;9.597584833530618
Being;(322.1126704747615, 370.15559328450814);(-0.9989382827123939, 0.0460685069392651);3.3303694392387633;15.181720952007115;13.400918587778005
Being;(519.0116143474423, 453.0329085545054);(-0.6972058396826282, 0.7168709905641611);3.131705559288244;13.385946909183087;11.186668849576307
Being;(221.51183218784635, 206.44166515643604);(0.44934894396272773, -0.8933563267585792);2.8199485848425505;12.401561637291326;8.763746794257546
Being;(575.8868834199079, 42.440618263823275);(0.36129147308050524, -0.9324529325812206);2.354051397204813;8.208636904964074;12.109532582409095
Being;(246.6886667420681, 191.83018256411293);(0.7105281820341699, -0.7036687448901062);2.897123859131238;11.670005221699101;6.499851432155022
Being;(253.1152020555743, 194.58748868579238);(0.3932803732885207, -0.9194185923647845);4.569698866319862;21.077067322202367;14.024489244056696
Being;(535.0731199676516, 123.07972115322873);(-0.5293480030931426, 0.8484047923139652);3.0130232465379883;7.263516117183681;9.513565938353127
Being;(557.743450542493, 328.26496925594347);(-3.682456299030406E-4, -0.9999999321975758);3.155340743769384;12.04683048923973;13.025574678335536
Being;(107.3370986059301, 122.93322210408682);(0.44211476499501634, -0.8969584909979956);1.8465629733125597;6.462937367051866;9.779545714190935
Being;(389.6942538305068, 360.8501951697793);(-0.7672548303725176, -0.6413423619799642);3.3293879522163348;8.608077423720124;14.945962001787588
Being;(468.40715063706534, 393.06575723529687);(-0.6793402429606631, 0.7338234353672191);1.8582272435619056;10.131519784704883;5.74291989366738
Being;(191.8104237880038, 223.5388115958846);(-0.14569863888553644, -0.9893290183891819);3.7429180235454744;10.578027100447988;6.343943412994778
Being;(150.12137753887316, 200.54487038867842);(0.7736443739082985, 0.6336200618036304);2.160740320957552;14.473405544818478;10.47713986167429
